epoch,accuracy,loss,val_accuracy,val_loss
0,0.0044999998062849045,5.299471855163574,0.003000000026077032,5.29633903503418
1,0.008999999612569809,5.266047477722168,0.012000000104308128,5.24899435043335
2,0.012749999761581421,5.186105251312256,0.017999999225139618,5.18477201461792
3,0.01600000075995922,5.122395038604736,0.014999999664723873,5.136069297790527
