epoch,accuracy,loss,val_accuracy,val_loss
0,0.005499999970197678,5.298302173614502,0.004999999888241291,5.290803909301758
1,0.009999999776482582,5.247999668121338,0.017000000923871994,5.214742183685303
2,0.011749999597668648,5.162376403808594,0.017000000923871994,5.163806915283203
